Temperature,Vibration,Current,RPM,Status
76.01,3.93,0.79,1019,Fault
58.32,3.97,0.91,1438,Fault
33.22,3.82,3.54,849,Fault
48.5,2.94,3.33,1065,Fault
72.83,2.95,0.56,1543,Fault
54.74,3.22,2.68,1008,Fault
29.41,1.54,1.23,1755,Warning
46.97,1.47,1.05,1634,Warning
28.23,3.63,3.29,1384,Fault
36.33,1.49,4.4,968,Fault
44.59,2.43,2.11,922,Warning
33.91,0.96,4.18,1003,Fault
42.32,1.26,3.31,934,Fault
33.12,1.62,0.84,1653,Warning
53.1,1.45,3.78,1471,Fault
41.34,1.38,3.21,1379,Fault
34.09,2.61,1.32,1596,Fault
53.52,3.64,3.25,930,Fault
58.27,1.26,1.63,1348,Warning
57.04,3.13,2.15,1011,Fault
35.27,3.05,3.72,966,Fault
77.36,3.67,3.05,1224,Fault
75.91,0.18,1.83,933,Fault
63.49,0.11,1.69,1620,Fault
28.24,1.32,2.82,938,Warning
25.64,2.88,3.07,923,Fault
37.56,0.54,3.59,1251,Fault
27.6,0.59,3.09,1063,Fault
33.52,0.77,1.35,1606,Healthy
75.31,2.13,3.09,1022,Fault
56.55,0.16,0.96,1298,Warning
38.71,0.63,1.45,1014,Healthy
45.35,2.12,0.93,970,Warning
47.31,2.17,2.86,1726,Warning
56.78,0.11,2.87,1439,Warning
68.5,0.4,1.95,885,Fault
74.83,2.96,2.99,1471,Fault
73.82,1.97,2.0,833,Fault
53.19,3.34,4.0,1644,Fault
64.96,0.68,2.5,1334,Fault
35.32,1.12,0.59,1050,Warning
77.98,3.85,4.18,942,Fault
44.77,2.72,2.29,1211,Fault
68.29,0.47,4.06,1656,Fault
35.39,3.0,3.75,1543,Fault
46.06,0.29,1.09,1755,Warning
80.0,1.67,1.59,1507,Fault
31.66,1.22,2.26,1430,Warning
71.01,2.27,4.03,1066,Fault
50.76,3.42,2.93,1168,Fault
68.86,0.98,1.05,1663,Fault
43.58,1.49,3.44,1282,Fault
71.29,2.35,0.69,1434,Fault
40.38,2.61,3.29,1236,Fault
40.64,3.75,0.89,1023,Fault
57.21,3.34,3.21,840,Fault
27.03,0.81,2.11,1727,Warning
27.15,0.69,3.76,1529,Fault
56.02,2.31,2.08,1508,Warning
49.34,2.73,1.7,854,Fault
44.78,1.01,4.12,1205,Fault
27.64,2.23,4.28,1448,Fault
76.83,0.69,2.48,840,Fault
65.18,3.03,1.71,983,Fault
40.53,3.66,2.24,1275,Fault
69.06,3.54,1.53,1418,Fault
79.53,0.7,1.19,839,Fault
75.17,0.7,2.75,1458,Fault
48.85,0.26,3.6,1310,Fault
26.04,1.6,4.36,1230,Fault
55.71,0.24,3.55,1676,Fault
44.24,1.66,2.55,1305,Warning
68.06,2.21,2.3,843,Fault
32.01,2.34,2.47,1026,Warning
53.33,1.21,0.84,1415,Warning
51.49,1.17,2.13,1427,Warning
37.52,3.44,1.33,1219,Fault
55.4,1.33,2.33,1326,Warning
66.04,2.44,2.22,802,Fault
50.12,1.81,3.69,1210,Fault
71.87,1.39,0.82,1699,Fault
28.26,1.01,2.41,1582,Warning
72.31,3.44,1.38,1342,Fault
34.82,3.76,3.26,811,Fault
28.24,0.6,1.93,1683,Healthy
53.92,0.61,2.48,966,Warning
40.7,3.64,0.63,1051,Fault
48.64,0.93,1.21,1113,Warning
53.17,1.44,3.78,1102,Fault
76.59,3.94,0.88,1538,Fault
30.59,1.08,3.52,1540,Fault
32.96,0.62,1.11,1580,Healthy
33.34,2.5,3.36,1622,Fault
75.71,0.23,1.97,1684,Fault
51.51,2.58,3.79,982,Fault
79.5,3.81,0.93,840,Fault
37.67,2.14,1.72,1382,Warning
34.12,1.22,2.74,917,Warning
79.36,1.59,0.89,1710,Fault
35.27,3.11,4.47,1637,Fault
44.11,0.48,2.32,837,Warning
51.7,2.16,1.88,1000,Warning
77.55,0.2,0.88,1790,Fault
46.48,2.21,1.93,1081,Warning
53.71,3.16,0.93,1309,Fault
26.23,1.79,3.33,1310,Fault
61.88,1.27,1.85,1200,Fault
39.12,0.7,4.08,1488,Fault
32.97,0.41,0.87,1150,Healthy
57.14,2.87,2.29,1291,Fault
55.51,2.99,3.7,1271,Fault
54.34,2.03,2.64,1494,Warning
47.28,0.9,4.43,1655,Fault
46.77,1.38,2.58,1165,Warning
40.48,2.05,1.23,879,Warning
55.86,3.34,0.7,1362,Fault
44.71,2.81,3.87,1288,Fault
40.69,0.77,3.82,1181,Fault
63.75,2.68,3.73,1264,Fault
34.72,0.67,0.99,1210,Healthy
65.99,1.17,0.82,859,Fault
51.35,1.15,3.21,1094,Fault
47.99,1.67,4.01,1173,Fault
34.56,2.69,4.02,1599,Fault
72.68,3.7,2.79,950,Fault
29.36,0.22,4.45,1395,Fault
47.21,3.48,4.28,1206,Fault
39.5,2.78,3.8,1724,Fault
54.39,3.03,1.86,1058,Fault
30.49,1.54,2.26,1167,Warning
75.78,1.17,2.29,1201,Fault
32.98,2.42,4.45,1172,Fault
52.16,1.49,1.6,1750,Warning
45.44,1.71,2.14,1657,Warning
67.71,2.86,4.29,1449,Fault
51.45,1.68,1.36,1762,Warning
74.21,0.47,4.17,1415,Fault
59.46,0.5,1.79,1767,Warning
66.71,1.38,1.1,1718,Fault
30.44,2.15,1.9,1324,Warning
51.53,1.34,1.45,1711,Warning
70.13,1.97,1.67,1616,Fault
57.37,3.86,0.86,1315,Fault
55.72,0.98,1.29,1086,Warning
41.59,3.6,1.98,1104,Fault
59.67,1.3,0.85,949,Warning
45.97,0.78,2.78,1245,Warning
32.65,3.79,3.71,1669,Fault
56.85,1.03,4.12,1528,Fault
63.86,0.26,2.24,860,Fault
37.07,1.49,1.05,1002,Warning
65.52,1.14,1.23,825,Fault
62.63,2.42,2.92,1775,Fault
27.83,1.07,1.4,1130,Warning
54.54,1.9,3.58,996,Fault
41.83,1.53,4.1,1404,Fault
60.83,1.62,2.62,936,Fault
56.54,0.73,3.7,1687,Fault
59.95,2.07,2.3,1590,Warning
43.17,0.14,0.66,1425,Healthy
77.62,2.49,2.32,1237,Fault
42.84,1.1,2.07,1355,Warning
46.6,2.38,1.77,1755,Warning
72.91,3.79,0.9,1242,Fault
41.09,2.84,1.0,1648,Fault
35.04,2.71,2.16,1498,Fault
26.75,2.94,0.95,1292,Fault
26.61,2.61,3.95,811,Fault
48.21,1.0,3.57,1567,Fault
34.77,1.64,0.72,1521,Warning
62.25,2.8,2.34,888,Fault
74.12,1.25,1.31,1549,Fault
31.96,2.67,2.83,912,Fault
72.58,3.29,2.11,1381,Fault
33.42,1.08,4.35,1573,Fault
57.54,1.32,1.7,1590,Warning
64.11,1.82,2.93,1202,Fault
74.83,0.5,3.91,1233,Fault
31.99,3.09,4.11,1583,Fault
60.43,0.69,4.13,1193,Fault
37.15,3.41,1.19,908,Fault
30.79,1.94,3.08,1519,Fault
40.82,2.8,0.82,893,Fault
40.72,1.8,3.64,1340,Fault
28.02,0.7,2.98,1596,Warning
34.13,1.08,1.86,1514,Warning
63.99,0.14,3.15,1327,Fault
34.41,3.55,2.63,1612,Fault
47.21,1.87,0.54,1270,Warning
61.1,2.09,2.02,1001,Fault
25.03,3.54,3.41,819,Fault
78.67,3.91,3.71,942,Fault
47.86,0.15,3.25,1586,Fault
35.82,0.72,3.25,1251,Fault
47.34,0.66,4.36,903,Fault
40.93,3.36,1.74,1434,Fault
71.42,2.2,4.48,1107,Fault
43.97,0.83,3.67,1694,Fault
49.18,0.12,3.76,900,Fault
44.66,0.98,0.89,1590,Healthy
40.64,3.14,4.16,1539,Fault
48.26,3.27,4.46,1494,Fault
54.59,2.39,2.85,1314,Warning
43.95,0.93,2.72,1510,Warning
58.91,0.6,4.15,1005,Fault
42.33,2.52,1.12,1428,Fault
74.02,3.85,4.43,969,Fault
36.0,2.36,2.94,1336,Warning
75.56,0.3,2.08,1598,Fault
30.47,1.78,1.5,1767,Warning
34.7,1.28,4.03,1633,Fault
74.39,3.63,2.89,1509,Fault
61.66,3.6,3.48,1562,Fault
37.29,1.13,4.47,1467,Fault
41.27,2.57,3.31,1321,Fault
74.96,2.78,1.26,1531,Fault
77.13,2.34,2.01,1423,Fault
34.67,1.86,2.53,1025,Warning
31.22,1.56,4.32,997,Fault
75.89,1.07,0.64,1381,Fault
44.54,1.73,2.56,1787,Warning
39.18,2.24,2.07,876,Warning
50.32,0.25,2.29,1771,Warning
77.36,1.65,3.57,1194,Fault
71.74,2.22,4.4,1799,Fault
58.29,1.64,4.36,1016,Fault
29.61,3.56,2.75,951,Fault
75.89,3.97,0.84,1776,Fault
46.43,3.88,1.63,1263,Fault
38.2,1.19,3.92,1240,Fault
66.43,1.87,2.47,988,Fault
48.38,1.67,0.79,1338,Warning
33.83,2.01,3.98,1395,Fault
60.43,0.49,1.04,823,Fault
57.06,3.3,3.71,1733,Fault
49.2,1.7,4.06,1717,Fault
53.75,2.35,3.84,1497,Fault
64.97,2.01,1.18,1551,Fault
34.69,3.32,2.89,922,Fault
34.15,3.92,4.09,1800,Fault
32.25,0.25,1.19,1756,Healthy
46.66,1.41,4.3,1609,Fault
31.35,1.21,1.02,1362,Warning
60.22,0.21,1.11,1298,Fault
29.01,2.09,3.35,1134,Fault
63.5,2.56,1.2,1249,Fault
77.65,0.98,1.14,804,Fault
50.69,3.99,1.47,878,Fault
40.81,0.81,2.42,1210,Warning
40.53,0.57,2.28,1751,Warning
47.87,3.82,4.5,1663,Fault
25.15,3.56,2.75,1294,Fault
55.0,0.65,3.53,1753,Fault
65.16,3.85,1.28,1141,Fault
51.16,3.87,4.34,1793,Fault
55.74,1.63,1.51,1532,Warning
31.91,3.73,1.26,1110,Fault
37.69,3.23,2.45,1751,Fault
36.46,1.57,3.58,1793,Fault
61.94,0.27,3.75,1022,Fault
65.57,1.67,1.79,1589,Fault
77.77,2.42,3.9,1796,Fault
45.9,1.55,1.01,1749,Warning
66.64,0.17,3.93,1009,Fault
68.81,1.73,3.03,866,Fault
37.42,2.36,0.5,981,Warning
56.56,1.69,3.17,1237,Fault
61.47,1.0,4.13,1044,Fault
71.9,0.34,3.93,1665,Fault
50.11,3.67,2.22,1742,Fault
54.25,1.32,3.38,1305,Fault
55.46,3.1,2.64,1449,Fault
64.12,3.97,2.45,1520,Fault
59.14,1.12,2.85,1039,Warning
55.37,2.97,2.78,1647,Fault
63.5,1.3,3.09,1674,Fault
66.29,2.46,1.81,1316,Fault
72.53,1.7,0.52,1159,Fault
35.22,3.83,3.62,1131,Fault
64.63,3.61,3.71,1047,Fault
37.14,1.44,2.97,1175,Warning
78.46,3.59,3.4,1591,Fault
72.81,1.76,2.18,1409,Fault
48.07,3.93,1.46,846,Fault
49.03,3.22,0.6,1044,Fault
44.72,0.67,3.59,886,Fault
79.59,0.14,4.21,1334,Fault
25.06,1.01,2.4,1780,Warning
53.61,2.39,0.79,1261,Warning
71.99,1.94,3.79,1409,Fault
63.55,3.65,4.24,922,Fault
46.62,2.13,1.17,1477,Warning
55.37,0.21,2.45,1565,Warning
44.46,2.64,2.61,1760,Fault
50.55,3.38,3.38,1777,Fault
69.2,3.36,2.3,1794,Fault
54.35,2.07,0.96,1644,Warning
59.28,1.47,4.35,1604,Fault
62.16,2.8,3.99,1038,Fault
54.33,0.28,1.21,903,Warning
76.07,1.99,2.72,1221,Fault
47.06,0.82,4.09,1561,Fault
43.02,1.64,4.49,1164,Fault
25.98,0.89,3.28,1227,Fault
78.8,0.22,2.34,1627,Fault
54.95,0.28,1.62,854,Warning
38.39,2.78,2.17,838,Fault
62.31,2.98,1.55,1329,Fault
68.74,2.88,3.44,849,Fault
55.65,0.96,1.09,1578,Warning
49.37,2.98,2.16,1597,Fault
53.33,3.6,1.97,878,Fault
77.25,3.04,4.49,1706,Fault
71.75,3.56,0.85,1717,Fault
35.55,1.51,4.28,812,Fault
29.18,3.23,0.9,912,Fault
51.81,3.73,2.47,1422,Fault
56.72,0.43,3.68,1564,Fault
56.07,3.36,1.29,1312,Fault
51.26,2.5,3.03,1155,Fault
35.46,3.21,1.52,1677,Fault
76.75,3.41,2.88,1568,Fault
31.72,1.99,4.38,1454,Fault
66.12,2.64,2.69,988,Fault
39.09,0.32,3.52,1051,Fault
54.45,2.47,3.9,1099,Fault
77.83,0.69,3.0,1642,Fault
35.65,2.08,3.15,1276,Fault
43.85,0.36,3.48,994,Fault
31.08,3.25,1.16,1336,Fault
73.48,2.1,3.47,920,Fault
64.16,1.67,1.26,1045,Fault
27.79,1.92,0.84,1436,Warning
59.29,3.62,3.95,1230,Fault
58.43,0.63,3.36,976,Fault
49.05,3.7,3.31,1069,Fault
44.3,1.88,2.54,1604,Warning
69.31,3.22,2.81,1271,Fault
72.0,0.93,1.4,995,Fault
45.56,1.52,4.42,1546,Fault
65.28,3.41,4.42,1352,Fault
50.77,3.5,4.35,1154,Fault
60.75,3.15,2.19,1603,Fault
72.28,0.63,2.92,1659,Fault
35.48,3.06,2.89,1374,Fault
62.76,2.62,0.89,1779,Fault
58.93,0.13,2.24,1738,Warning
29.67,1.2,2.82,1248,Warning
76.2,1.74,1.9,1747,Fault
57.7,3.3,0.62,1603,Fault
41.96,1.83,1.23,1300,Warning
75.31,0.12,1.21,1117,Fault
37.95,2.29,1.96,1709,Warning
37.43,2.8,4.02,1728,Fault
65.26,0.67,0.63,969,Fault
31.6,0.78,0.74,1782,Healthy
42.86,3.78,2.73,1399,Fault
63.2,3.22,1.66,1144,Fault
28.21,1.28,0.96,1457,Warning
67.5,2.2,3.43,996,Fault
51.05,3.59,3.13,1290,Fault
30.72,3.89,2.32,1721,Fault
36.2,1.9,3.98,1108,Fault
51.91,2.7,1.83,1673,Fault
25.72,1.59,3.49,1348,Fault
46.7,1.7,1.17,976,Warning
62.08,2.03,0.61,1457,Fault
66.89,1.93,3.22,1213,Fault
52.53,1.87,4.16,809,Fault
52.16,0.84,0.6,1474,Warning
72.39,0.47,2.67,1655,Fault
46.66,3.23,1.61,1119,Fault
28.89,0.79,2.23,1753,Warning
78.16,3.39,1.88,1272,Fault
41.51,0.59,0.63,1034,Healthy
58.39,2.82,3.75,1332,Fault
28.76,1.3,1.06,1288,Warning
28.27,1.51,2.67,1449,Warning
50.65,3.72,2.76,967,Fault
39.65,3.0,4.26,1229,Fault
37.01,1.56,2.46,1618,Warning
45.8,0.18,4.02,836,Fault
59.2,2.83,1.92,1778,Fault
56.08,1.05,3.49,1091,Fault
27.67,3.76,1.73,1114,Fault
60.67,1.2,2.48,1417,Fault
70.03,3.27,1.83,1572,Fault
63.27,0.87,0.94,1262,Fault
75.68,3.65,3.88,1738,Fault
70.03,0.14,1.86,993,Fault
52.0,0.67,3.62,940,Fault
67.31,2.41,3.36,1114,Fault
59.29,1.95,3.71,1220,Fault
38.82,2.87,3.39,1108,Fault
42.29,2.9,3.02,993,Fault
74.8,2.94,1.16,1634,Fault
67.78,1.55,2.86,1649,Fault
25.19,0.29,1.7,1110,Healthy
30.28,1.71,1.8,1301,Warning
42.88,1.47,1.66,851,Warning
70.35,2.63,2.77,1475,Fault
53.97,3.42,1.49,1653,Fault
35.87,0.26,3.82,1752,Fault
50.9,1.65,1.83,1532,Warning
70.62,2.41,2.06,1383,Fault
73.56,0.63,1.28,803,Fault
39.27,2.67,4.04,1194,Fault
50.54,0.7,2.23,1524,Warning
29.49,0.14,4.46,955,Fault
79.03,1.69,4.24,944,Fault
26.44,3.68,2.28,1445,Fault
30.11,3.95,1.22,899,Fault
40.14,3.3,3.75,1288,Fault
44.19,3.91,3.99,1265,Fault
62.81,2.67,3.9,1066,Fault
73.99,0.8,2.06,1726,Fault
76.85,4.0,4.36,1379,Fault
36.93,2.25,2.36,1270,Warning
67.29,2.35,2.36,1142,Fault
40.16,3.21,3.08,801,Fault
55.31,3.8,4.27,1040,Fault
62.82,2.14,2.73,1792,Fault
67.87,3.7,2.07,1031,Fault
66.63,3.18,4.03,1452,Fault
69.54,2.46,4.15,1054,Fault
30.76,3.34,4.36,1456,Fault
39.56,0.2,4.42,1448,Fault
48.29,1.99,1.08,1765,Warning
75.51,1.02,4.12,1325,Fault
68.02,0.1,4.4,1003,Fault
40.44,0.96,0.99,1078,Healthy
26.54,0.85,0.87,847,Healthy
66.58,0.57,1.03,1085,Fault
61.67,3.65,3.44,1047,Fault
30.68,2.85,1.01,876,Fault
37.59,2.03,3.89,964,Fault
40.62,1.61,2.16,1464,Warning
29.08,3.38,1.38,1628,Fault
28.58,0.26,2.49,1437,Warning
50.73,0.14,2.84,1060,Warning
68.1,1.92,3.46,1369,Fault
47.07,1.73,0.96,1743,Warning
36.88,1.52,3.32,958,Fault
28.15,0.96,1.69,1575,Healthy
36.78,2.7,2.23,1442,Fault
72.65,3.4,3.74,832,Fault
78.48,1.38,3.36,1115,Fault
46.63,2.14,3.67,1500,Fault
71.66,2.01,3.37,1272,Fault
50.77,3.49,3.53,1780,Fault
73.4,0.68,3.29,896,Fault
35.14,2.78,3.47,1626,Fault
55.37,3.71,1.99,1222,Fault
77.64,1.71,4.08,831,Fault
77.64,3.73,3.15,1082,Fault
43.56,3.73,2.16,1192,Fault
77.23,1.86,1.3,1070,Fault
57.29,1.79,1.04,814,Warning
53.45,2.02,3.09,829,Fault
63.6,3.47,1.59,1308,Fault
49.18,2.25,3.57,1113,Fault
79.4,3.46,1.86,1762,Fault
41.4,0.17,3.53,1211,Fault
30.77,1.07,4.32,1560,Fault
38.87,0.36,1.09,1519,Healthy
65.78,0.64,3.63,1139,Fault
39.88,1.29,3.23,1438,Fault
48.88,2.34,2.48,1226,Warning
66.05,2.64,1.33,924,Fault
77.51,2.25,2.13,906,Fault
57.35,3.46,1.37,1414,Fault
55.56,1.35,4.27,821,Fault
64.06,0.13,3.05,807,Fault
40.94,3.93,1.25,1186,Fault
44.41,2.39,2.49,1483,Warning
30.33,1.66,2.01,1604,Warning
58.63,1.19,3.59,822,Fault
62.13,1.94,3.4,1643,Fault
46.21,0.63,3.51,1514,Fault
35.67,0.68,2.15,1521,Warning
38.26,1.48,1.6,1147,Warning
53.17,2.31,4.0,1290,Fault
63.72,1.02,2.8,1690,Fault
39.23,0.66,3.47,1652,Fault
35.17,1.24,0.99,1503,Warning
79.91,1.63,1.39,1763,Fault
72.19,1.33,4.21,1373,Fault
37.71,3.08,3.57,1335,Fault
65.13,0.82,2.4,1023,Fault
28.09,1.61,2.46,1528,Warning
45.4,1.6,3.67,1420,Fault
28.63,0.35,2.03,1792,Warning
32.68,1.21,2.12,1748,Warning
61.9,2.78,0.85,1123,Fault
71.03,0.64,0.74,813,Fault
46.0,0.51,2.63,1552,Warning
37.35,1.89,1.92,1340,Warning
60.62,2.47,1.51,1007,Fault
59.58,2.7,2.58,1411,Fault
57.93,0.27,1.71,1320,Warning
27.26,0.98,1.98,1211,Healthy
37.23,3.73,3.62,1606,Fault
45.42,3.25,4.23,1183,Fault
40.4,1.21,1.29,1061,Warning
42.74,2.24,2.38,1170,Warning
25.31,1.97,0.94,938,Warning
28.14,1.12,0.61,1728,Warning
66.29,1.68,0.86,1318,Fault
28.69,0.33,2.37,1312,Warning
63.57,3.34,0.91,1781,Fault
69.32,2.43,3.82,1530,Fault
67.23,0.79,1.67,1067,Fault
68.19,0.68,1.53,1051,Fault
53.77,2.79,2.45,964,Fault
35.15,1.99,4.01,1008,Fault
53.57,1.71,0.7,1498,Warning
37.08,0.83,0.95,1752,Healthy
44.99,1.35,2.25,1722,Warning
51.56,0.44,2.0,1438,Warning
59.66,2.8,3.44,829,Fault
46.54,2.21,2.03,1494,Warning
69.66,0.66,1.39,1111,Fault
50.48,3.93,3.27,1034,Fault
51.03,0.42,1.66,1761,Warning
35.3,0.46,2.27,1661,Warning
79.25,0.58,2.95,881,Fault
40.5,0.1,4.14,1626,Fault
52.46,2.02,1.33,1048,Warning
28.54,2.7,3.31,943,Fault
25.27,3.2,1.56,1735,Fault
53.29,1.37,2.13,1688,Warning
42.12,3.13,2.75,1688,Fault
28.0,2.77,3.19,1137,Fault
58.13,1.04,3.1,1535,Fault
30.88,2.06,2.89,1242,Warning
76.11,0.25,3.59,1099,Fault
39.78,1.76,2.27,1385,Warning
31.13,2.73,3.57,1644,Fault
32.16,0.59,3.85,1355,Fault
55.23,3.24,3.07,980,Fault
76.88,1.63,2.77,1504,Fault
53.59,0.86,1.02,1715,Warning
77.66,2.15,3.91,967,Fault
77.13,3.84,4.11,1220,Fault
25.58,1.5,2.21,1332,Warning
62.02,1.91,1.67,1268,Fault
28.2,1.42,4.23,1761,Fault
53.18,2.57,1.83,975,Fault
65.46,2.37,3.1,1775,Fault
55.29,2.47,0.8,1348,Warning
45.24,0.34,2.0,1057,Warning
61.45,0.67,3.96,1361,Fault
29.03,1.17,3.47,1122,Fault
33.54,3.34,0.61,1660,Fault
36.85,3.12,0.68,1055,Fault
78.29,3.3,0.83,1003,Fault
63.5,1.93,4.3,1796,Fault
32.72,3.48,0.58,1292,Fault
28.5,3.0,1.25,1153,Fault
69.58,0.87,4.01,1162,Fault
42.1,0.44,3.46,1069,Fault
54.1,0.69,2.43,1142,Warning
33.19,1.1,3.64,1062,Fault
35.71,3.55,2.17,879,Fault
43.4,3.65,1.68,1406,Fault
63.61,0.86,2.99,1393,Fault
64.79,0.62,2.99,972,Fault
56.41,2.75,4.02,1257,Fault
37.78,2.19,2.05,1114,Warning
48.56,1.38,3.63,1576,Fault
51.82,2.91,3.96,1353,Fault
30.31,0.46,1.18,1186,Healthy
68.03,0.49,2.01,1059,Fault
25.47,0.99,2.54,1251,Warning
68.38,2.98,2.86,1752,Fault
56.09,2.14,3.01,1208,Fault
74.37,2.68,3.96,1761,Fault
67.1,3.02,1.64,895,Fault
73.04,2.0,1.41,1784,Fault
77.2,2.61,1.93,1567,Fault
34.28,0.49,4.43,838,Fault
60.0,0.89,4.16,1641,Fault
38.7,2.39,2.75,1097,Warning
63.75,0.86,0.51,1410,Fault
57.98,1.69,2.71,1231,Warning
69.28,3.82,3.67,1562,Fault
51.58,2.48,1.47,1124,Warning
73.88,0.9,3.05,1718,Fault
49.96,1.14,0.51,1445,Warning
27.46,1.66,2.59,987,Warning
75.38,0.17,1.42,1376,Fault
65.39,2.87,2.88,1204,Fault
38.53,0.57,3.91,1777,Fault
43.89,0.57,3.19,949,Fault
57.34,3.75,2.95,934,Fault
31.9,1.55,0.68,1376,Warning
41.99,3.23,1.25,1059,Fault
37.11,3.16,1.21,1522,Fault
44.8,3.52,1.81,1374,Fault
29.27,0.4,4.21,950,Fault
63.79,1.46,2.76,812,Fault
57.52,2.95,2.83,1525,Fault
64.82,1.22,3.64,1791,Fault
26.06,2.04,1.61,1506,Warning
34.63,0.26,2.8,1609,Warning
79.71,3.99,1.39,1556,Fault
63.77,0.3,2.82,1202,Fault
78.28,0.2,2.42,953,Fault
43.15,1.72,0.73,1191,Warning
29.86,3.04,0.9,1684,Fault
71.59,2.83,2.34,998,Fault
69.9,3.58,4.34,1694,Fault
49.26,1.94,1.27,826,Warning
74.34,1.22,2.2,1225,Fault
26.76,3.7,0.82,976,Fault
35.55,1.02,0.54,1605,Warning
43.93,0.12,1.09,960,Healthy
46.04,1.17,2.37,1556,Warning
50.14,1.02,0.72,920,Warning
45.58,2.87,0.82,1636,Fault
26.83,2.05,0.82,1720,Warning
33.82,1.25,1.96,1264,Warning
65.58,1.53,3.09,1362,Fault
68.78,2.03,1.65,1086,Fault
70.52,1.71,3.38,959,Fault
51.87,1.81,0.71,1551,Warning
51.8,0.28,3.19,1703,Fault
27.33,3.47,3.71,1432,Fault
69.78,1.08,2.68,1781,Fault
44.16,1.31,1.18,1066,Warning
78.83,1.86,1.52,1732,Fault
32.82,0.92,1.2,1189,Healthy
57.36,0.64,1.97,1755,Warning
40.06,3.02,1.75,1272,Fault
35.11,1.73,1.8,970,Warning
54.63,2.25,3.27,1137,Fault
26.56,0.64,2.87,1560,Warning
79.92,1.59,4.02,1571,Fault
67.91,2.92,2.92,1082,Fault
33.63,2.44,0.69,1316,Warning
71.05,3.07,3.0,1179,Fault
58.19,2.01,2.65,833,Warning
45.95,2.77,2.51,1152,Fault
78.36,1.3,2.92,1707,Fault
61.11,3.19,2.05,906,Fault
55.03,3.55,2.97,1283,Fault
60.59,2.42,1.05,1600,Fault
58.58,3.65,2.5,1193,Fault
35.24,3.2,2.67,1079,Fault
59.57,3.78,0.82,1096,Fault
50.76,2.78,0.75,1225,Fault
39.57,3.03,1.91,874,Fault
39.52,3.92,4.23,940,Fault
70.66,0.54,1.75,1079,Fault
33.68,0.59,1.77,1600,Healthy
30.03,3.86,1.03,1010,Fault
42.12,3.49,2.9,1660,Fault
34.95,3.87,1.48,1288,Fault
57.6,1.92,1.44,1287,Warning
29.94,0.22,2.7,1375,Warning
27.11,2.01,2.04,1451,Warning
27.61,2.96,0.53,1160,Fault
35.69,0.71,2.74,1444,Warning
73.23,1.06,4.44,1122,Fault
69.71,0.44,3.57,1248,Fault
29.91,2.59,1.3,1444,Fault
67.52,0.17,4.18,1228,Fault
42.16,0.9,3.65,1351,Fault
50.14,1.99,3.63,1164,Fault
35.05,0.44,2.35,1192,Warning
58.59,3.74,0.78,1753,Fault
78.52,2.46,4.41,1028,Fault
71.28,3.57,4.12,1018,Fault
65.55,1.92,4.28,913,Fault
72.91,1.7,1.81,1152,Fault
32.68,3.19,2.97,1497,Fault
50.7,3.12,2.53,1101,Fault
59.69,0.9,3.04,1586,Fault
43.1,2.91,1.41,1463,Fault
44.38,3.29,3.14,1076,Fault
53.14,0.37,3.12,1308,Fault
62.87,3.38,1.42,966,Fault
77.78,3.19,2.58,1324,Fault
45.04,1.87,2.1,898,Warning
72.6,3.08,2.35,1543,Fault
34.9,2.95,2.06,1300,Fault
45.24,3.93,0.77,818,Fault
62.4,0.88,2.17,1499,Fault
40.96,3.26,2.62,803,Fault
48.43,1.21,0.89,1649,Warning
49.74,2.51,0.92,1459,Fault
69.09,1.82,3.58,805,Fault
30.06,0.6,0.64,1593,Healthy
31.29,1.94,0.68,833,Warning
31.47,0.29,1.79,1616,Healthy
51.13,2.82,1.01,1285,Fault
34.12,1.23,2.23,1110,Warning
65.02,0.18,3.51,1761,Fault
43.96,1.27,2.9,1219,Warning
53.44,2.33,1.86,1308,Warning
40.28,1.69,4.31,1740,Fault
44.63,2.26,0.71,867,Warning
75.28,2.89,3.08,944,Fault
61.64,3.41,1.82,871,Fault
52.63,1.32,0.6,905,Warning
71.84,3.52,4.43,1127,Fault
79.18,1.22,3.3,1410,Fault
51.23,3.96,2.56,1688,Fault
71.79,1.5,1.31,1127,Fault
26.02,3.07,2.38,1667,Fault
45.68,3.98,2.91,971,Fault
47.34,3.14,3.68,1062,Fault
54.86,1.32,1.25,1274,Warning
67.18,3.95,2.91,1028,Fault
67.19,0.98,3.43,1628,Fault
29.39,0.36,3.86,1634,Fault
60.86,0.48,1.63,1611,Fault
44.17,0.94,1.3,1720,Healthy
72.65,1.34,3.3,875,Fault
57.47,3.91,0.53,1566,Fault
32.33,3.84,3.57,1407,Fault
32.45,1.8,2.79,923,Warning
39.04,1.65,3.49,804,Fault
43.9,1.79,0.94,1265,Warning
60.15,2.56,1.83,1148,Fault
55.43,2.21,1.05,1038,Warning
48.16,3.38,4.49,1707,Fault
60.13,1.8,1.01,1345,Fault
76.82,1.33,3.75,1013,Fault
34.29,0.39,2.49,1617,Warning
52.12,0.49,0.57,846,Warning
63.22,0.25,1.89,1360,Fault
67.3,1.35,2.07,1492,Fault
27.71,2.35,3.4,1698,Fault
70.47,3.19,3.5,977,Fault
40.02,3.73,1.2,1011,Fault
60.95,0.72,0.54,1372,Fault
38.27,3.89,4.45,1400,Fault
45.07,0.47,1.48,1092,Warning
25.73,2.56,2.48,1203,Fault
77.07,3.37,3.0,1147,Fault
74.68,3.31,3.06,958,Fault
