Temperature,Vibration,Current,RPM,Status
77.43,0.86,1.27,1037,Fault
37.71,0.68,1.04,1011,Healthy
64.27,3.23,3.41,1296,Fault
26.39,3.72,2.07,1459,Fault
78.98,3.19,2.68,1420,Fault
43.54,3.25,0.65,1750,Fault
29.54,1.32,3.92,920,Fault
30.83,3.1,4.5,934,Fault
41.72,0.58,3.53,998,Fault
74.16,2.97,1.66,920,Fault
32.79,0.51,3.78,809,Fault
38.73,3.16,1.42,1538,Fault
45.82,1.69,2.01,928,Warning
26.06,0.5,3.93,1417,Fault
66.22,0.24,0.89,1277,Fault
69.11,1.32,1.76,1164,Fault
55.57,1.33,3.23,1281,Fault
54.18,3.32,3.05,1447,Fault
38.18,1.09,3.9,1246,Fault
54.16,2.74,3.25,1424,Fault
68.86,0.66,2.61,1215,Fault
36.49,0.16,3.37,1718,Fault
25.56,1.26,2.4,1449,Warning
35.69,1.86,0.59,1202,Warning
43.58,0.53,1.06,1466,Healthy
73.76,3.19,0.57,1605,Fault
33.32,3.58,2.48,1485,Fault
31.47,2.01,2.93,1518,Warning
51.69,2.23,1.19,1264,Warning
52.61,0.17,3.29,1541,Fault
29.06,0.57,1.0,1354,Healthy
65.0,0.32,2.27,935,Fault
40.98,2.31,1.15,1547,Warning
29.4,1.11,2.76,821,Warning
58.72,0.87,4.3,1020,Fault
40.98,2.78,4.31,1130,Fault
71.88,2.05,3.37,1398,Fault
36.07,1.2,2.59,1105,Warning
77.54,1.22,2.33,1016,Fault
77.23,3.03,2.17,1388,Fault
35.62,2.33,3.93,1500,Fault
40.51,3.15,2.38,1210,Fault
32.59,3.04,4.0,972,Fault
64.66,3.46,4.02,1325,Fault
54.89,0.47,1.63,1734,Warning
60.92,3.41,3.71,824,Fault
28.2,0.67,1.0,1292,Healthy
69.51,3.51,4.32,1320,Fault
68.27,1.13,1.71,995,Fault
78.17,0.29,2.76,828,Fault
68.66,2.33,3.49,1029,Fault
55.47,3.66,1.86,1138,Fault
49.54,0.15,3.77,1455,Fault
75.4,2.28,2.48,999,Fault
75.14,2.3,1.04,1758,Fault
34.82,3.43,0.7,1794,Fault
29.14,2.69,1.43,898,Fault
43.23,3.77,3.5,1544,Fault
73.44,3.38,1.99,826,Fault
48.53,0.27,2.37,1767,Warning
59.78,1.34,2.63,1477,Warning
57.32,1.34,2.95,1756,Warning
59.64,3.28,2.97,1176,Fault
59.73,3.34,2.63,1192,Fault
49.03,3.97,2.22,1216,Fault
33.61,2.29,0.57,1322,Warning
70.13,1.41,4.38,1735,Fault
35.78,3.09,2.66,1799,Fault
59.47,3.81,1.79,1546,Fault
62.02,2.2,2.09,1586,Fault
48.8,1.85,3.32,1506,Fault
34.74,1.0,3.9,1680,Fault
38.08,0.7,3.46,1744,Fault
65.76,0.68,3.45,1114,Fault
72.5,3.35,1.78,1787,Fault
66.76,3.34,3.21,1710,Fault
29.91,3.75,1.55,1175,Fault
30.99,0.65,3.25,1687,Fault
29.8,2.06,2.45,1148,Warning
50.18,3.26,3.93,1526,Fault
36.93,3.96,2.25,1529,Fault
35.39,2.83,4.47,1790,Fault
41.57,3.28,1.31,1257,Fault
29.04,3.25,3.84,1769,Fault
73.97,2.89,3.14,1296,Fault
54.97,2.18,2.3,866,Warning
31.72,0.16,3.04,1560,Fault
75.12,3.59,3.4,862,Fault
64.41,0.12,1.1,825,Fault
35.88,2.23,4.03,1532,Fault
38.65,3.77,4.04,932,Fault
53.1,2.31,1.8,1348,Warning
36.45,3.2,3.38,1152,Fault
30.38,2.93,2.28,945,Fault
76.96,2.73,4.43,858,Fault
50.11,0.51,1.68,1299,Warning
70.23,2.51,1.95,939,Fault
67.63,0.96,2.39,1585,Fault
59.85,1.19,1.18,1345,Warning
37.76,1.61,0.88,1046,Warning
63.13,1.65,1.03,1022,Fault
38.76,1.48,1.63,1262,Warning
69.86,0.93,2.49,846,Fault
46.47,0.67,1.96,1312,Warning
32.12,3.4,3.44,1566,Fault
57.84,1.7,2.86,860,Warning
32.36,3.59,3.61,1752,Fault
33.9,3.25,3.69,1688,Fault
72.6,1.45,1.74,897,Fault
66.19,1.84,1.97,901,Fault
59.71,0.45,4.45,883,Fault
37.99,2.17,0.63,907,Warning
70.3,0.92,2.35,1517,Fault
34.25,2.33,2.47,1544,Warning
50.48,3.35,3.64,1401,Fault
76.71,1.34,1.46,1181,Fault
38.67,3.99,3.12,848,Fault
28.67,1.67,2.61,1010,Warning
42.0,2.4,3.46,1188,Fault
73.27,2.0,3.57,1104,Fault
55.85,0.52,2.09,1532,Warning
31.55,0.63,1.24,936,Healthy
66.73,0.61,2.47,1075,Fault
45.32,2.5,1.19,1674,Fault
74.61,1.39,3.18,1126,Fault
33.87,0.86,4.44,1049,Fault
59.49,1.23,2.4,1486,Warning
64.9,1.63,4.33,1107,Fault
32.08,0.42,1.38,1171,Healthy
26.19,2.43,1.2,1747,Warning
44.28,2.01,4.05,1015,Fault
37.42,3.76,3.03,1550,Fault
43.37,3.02,3.77,1758,Fault
31.0,3.58,1.0,1000,Fault
77.12,1.07,1.88,864,Fault
30.32,2.2,3.77,1796,Fault
59.07,2.91,4.36,1305,Fault
69.33,1.2,3.4,1632,Fault
78.48,2.78,2.2,1743,Fault
49.43,2.94,1.06,1375,Fault
53.94,2.9,1.19,1084,Fault
47.53,2.95,2.5,897,Fault
66.16,2.28,0.85,1062,Fault
38.17,1.76,4.0,1097,Fault
64.75,0.49,4.11,1589,Fault
44.03,2.39,1.45,1739,Warning
51.06,0.32,3.04,1494,Fault
38.13,3.91,2.89,981,Fault
78.47,2.88,3.71,1095,Fault
77.91,0.62,4.41,1002,Fault
74.96,2.66,1.91,903,Fault
30.09,1.52,3.54,1655,Fault
38.24,2.53,4.09,982,Fault
79.09,3.98,2.79,1500,Fault
78.64,2.68,1.21,1016,Fault
79.24,0.94,2.9,1557,Fault
34.67,0.68,4.19,1516,Fault
69.49,3.26,3.0,1672,Fault
30.91,2.45,1.88,1387,Warning
62.95,2.46,3.62,1657,Fault
28.27,3.05,2.43,937,Fault
45.99,1.32,4.33,1501,Fault
53.39,2.2,2.39,916,Warning
56.94,3.89,2.52,1114,Fault
35.78,3.48,3.19,1273,Fault
38.41,2.52,0.9,1131,Fault
51.27,0.25,4.21,1324,Fault
61.81,3.68,1.11,1753,Fault
48.5,1.37,4.32,806,Fault
50.5,0.17,3.85,1228,Fault
55.4,2.63,1.55,1476,Fault
43.64,1.73,1.09,928,Warning
78.99,1.18,3.06,1395,Fault
70.45,0.98,0.71,926,Fault
67.32,1.03,2.0,995,Fault
47.56,2.62,3.29,1256,Fault
26.17,1.39,4.12,902,Fault
78.12,2.58,4.23,864,Fault
34.29,1.24,3.33,1412,Fault
45.55,3.97,3.06,878,Fault
52.17,3.01,3.79,1241,Fault
77.24,1.06,4.05,1267,Fault
51.63,1.21,0.74,1108,Warning
29.1,0.8,1.76,1620,Healthy
33.08,2.81,1.58,1141,Fault
62.88,1.61,3.41,1395,Fault
74.51,0.79,1.97,1794,Fault
51.45,2.9,2.03,1547,Fault
38.14,2.54,0.77,1062,Fault
71.12,3.67,2.44,1273,Fault
75.52,3.56,4.37,1226,Fault
78.17,3.54,3.97,1482,Fault
28.08,0.75,3.52,1453,Fault
69.02,2.67,4.28,1632,Fault
37.72,3.77,2.1,1369,Fault
51.8,2.7,2.41,992,Fault
53.16,0.97,0.76,1664,Warning
72.79,0.3,4.14,1775,Fault
69.25,3.08,2.58,1788,Fault
78.91,2.45,3.71,855,Fault
53.35,0.5,4.44,1050,Fault
27.17,1.71,4.16,1719,Fault
62.46,0.18,3.94,1687,Fault
52.85,2.16,1.1,1393,Warning
40.69,0.52,1.91,1618,Healthy
28.61,2.7,1.01,1604,Fault
40.21,0.15,3.96,1442,Fault
61.83,2.57,4.41,1378,Fault
66.2,3.51,2.32,1026,Fault
73.53,3.83,1.85,1651,Fault
43.44,3.4,3.06,1485,Fault
69.99,1.81,0.67,881,Fault
32.21,0.7,3.76,1296,Fault
37.89,0.38,2.21,1570,Warning
43.29,2.98,3.91,823,Fault
77.63,1.31,1.17,1150,Fault
60.25,3.01,0.96,846,Fault
79.2,1.25,1.72,865,Fault
54.94,3.73,3.68,1026,Fault
72.52,1.79,3.77,1626,Fault
38.6,2.24,2.27,1606,Warning
49.58,2.19,3.15,1168,Fault
77.89,2.88,2.75,1781,Fault
28.78,3.61,1.05,1257,Fault
62.69,2.46,0.59,1472,Fault
65.64,3.02,1.99,1590,Fault
61.65,1.8,4.27,966,Fault
75.62,1.08,4.37,1209,Fault
50.55,2.14,1.68,1253,Warning
41.34,1.17,1.67,1663,Warning
57.92,3.28,1.01,1094,Fault
50.11,1.7,3.04,870,Fault
54.97,0.8,1.12,1718,Warning
58.39,0.64,4.23,1789,Fault
44.0,3.06,1.7,1215,Fault
43.85,2.85,2.96,858,Fault
30.28,0.22,4.17,1323,Fault
63.72,1.47,4.33,1770,Fault
65.76,0.64,1.7,864,Fault
64.83,2.41,3.13,1088,Fault
62.28,3.67,3.76,1562,Fault
43.16,2.07,2.9,1634,Warning
48.04,2.33,2.82,1055,Warning
37.07,2.66,4.35,1455,Fault
57.82,1.69,1.81,1269,Warning
53.29,1.54,2.23,987,Warning
62.73,3.39,3.79,1116,Fault
68.71,0.18,3.08,1430,Fault
59.8,1.37,4.37,1559,Fault
33.09,0.69,3.97,859,Fault
28.74,2.5,2.42,1403,Fault
34.49,3.57,3.13,1069,Fault
29.31,0.64,1.76,1679,Healthy
42.03,0.18,1.52,1082,Healthy
30.15,0.23,3.56,1422,Fault
67.31,1.54,0.65,1366,Fault
59.71,2.18,2.72,1302,Warning
44.25,1.08,1.29,1058,Warning
39.59,1.32,1.36,1300,Warning
62.97,0.33,0.83,1209,Fault
65.57,2.43,4.14,1619,Fault
42.71,0.52,3.88,857,Fault
70.14,2.27,2.04,1097,Fault
25.54,2.31,2.73,1384,Warning
69.38,1.09,4.01,1711,Fault
39.99,0.51,3.78,1234,Fault
66.85,3.57,2.91,1565,Fault
74.11,0.49,1.75,906,Fault
79.14,1.13,1.47,1369,Fault
55.23,1.17,1.93,818,Warning
27.3,3.08,1.24,1116,Fault
40.13,0.9,2.45,1646,Warning
65.99,2.93,4.16,1145,Fault
47.99,3.57,4.43,1119,Fault
47.48,2.78,1.94,1449,Fault
63.93,3.88,2.18,1189,Fault
52.98,0.99,1.5,1785,Warning
38.39,0.54,1.05,841,Healthy
62.54,0.9,3.32,1337,Fault
45.78,2.59,3.35,1103,Fault
40.96,1.54,1.44,1239,Warning
38.36,2.35,4.08,1079,Fault
37.06,0.6,4.33,817,Fault
69.0,0.35,2.37,1451,Fault
28.19,2.25,4.07,1688,Fault
51.98,2.9,2.42,1788,Fault
64.46,2.9,2.41,1259,Fault
78.98,1.6,3.33,1290,Fault
66.08,3.65,1.05,930,Fault
34.26,3.66,4.15,998,Fault
76.0,0.59,4.04,1396,Fault
42.4,0.25,0.72,1052,Healthy
38.52,3.58,4.47,1326,Fault
63.51,2.17,1.71,1447,Fault
43.43,0.24,1.89,958,Healthy
47.92,3.47,4.34,885,Fault
74.49,2.52,1.22,858,Fault
63.91,0.25,1.41,951,Fault
74.04,2.72,2.97,949,Fault
45.03,2.18,2.76,1053,Warning
79.61,0.64,2.87,1561,Fault
25.73,3.02,2.03,961,Fault
65.42,2.43,3.38,1356,Fault
66.46,1.77,2.68,1226,Fault
63.31,0.66,0.62,1147,Fault
54.61,2.32,3.86,1610,Fault
65.56,1.01,1.23,1274,Fault
55.29,2.76,4.44,1021,Fault
74.46,3.01,3.58,1689,Fault
67.73,3.55,1.65,1390,Fault
30.14,0.86,4.42,1786,Fault
39.76,3.52,3.15,1129,Fault
28.9,1.74,1.77,925,Warning
44.32,2.78,3.47,1262,Fault
74.6,0.81,1.31,1632,Fault
65.65,1.36,0.95,1502,Fault
42.87,1.79,2.51,944,Warning
66.62,3.02,4.09,1707,Fault
66.51,1.26,3.8,1294,Fault
44.69,2.53,3.24,1580,Fault
55.05,3.12,1.07,1243,Fault
69.64,3.17,2.69,1494,Fault
59.76,1.76,2.11,1485,Warning
63.97,1.46,3.36,1208,Fault
51.17,1.13,1.49,1194,Warning
36.35,2.49,2.84,1733,Warning
39.79,1.52,2.01,863,Warning
42.84,1.27,0.66,1577,Warning
57.95,3.65,1.37,1349,Fault
31.88,2.74,2.12,1367,Fault
56.16,1.32,1.75,871,Warning
42.66,1.75,2.69,1554,Warning
69.15,2.22,4.48,1065,Fault
66.64,1.56,4.29,1143,Fault
52.0,0.83,2.64,1464,Warning
29.23,1.6,0.79,1421,Warning
42.87,3.54,0.91,1529,Fault
26.54,2.64,2.22,1235,Fault
66.68,0.86,0.93,1376,Fault
42.43,3.84,2.7,841,Fault
42.51,2.06,3.13,1623,Fault
50.36,1.87,2.73,1493,Warning
29.75,0.2,3.41,1249,Fault
75.42,1.97,0.56,1024,Fault
44.65,2.46,0.9,1708,Warning
56.42,2.01,1.35,1372,Warning
28.89,2.24,2.97,1381,Warning
38.19,1.12,1.7,1358,Warning
31.88,3.46,1.34,1198,Fault
62.86,0.7,3.59,1467,Fault
53.64,3.08,3.49,1102,Fault
39.3,2.97,2.74,1609,Fault
55.14,3.84,1.77,1518,Fault
57.14,0.73,3.89,1481,Fault
62.52,1.76,2.41,1799,Fault
39.13,0.11,0.94,1292,Healthy
53.31,3.85,4.04,1310,Fault
60.82,2.08,2.37,1770,Fault
53.92,0.4,3.78,1186,Fault
73.03,1.18,4.19,1444,Fault
76.17,1.41,0.93,815,Fault
76.3,3.63,3.92,1269,Fault
33.51,3.89,0.82,1244,Fault
79.11,2.8,0.57,1634,Fault
76.21,0.24,2.66,1407,Fault
31.44,3.44,3.78,1634,Fault
44.71,1.88,3.8,1296,Fault
56.43,3.2,1.78,1254,Fault
47.08,3.65,4.19,1589,Fault
37.41,3.34,2.32,1419,Fault
68.82,1.16,3.33,1745,Fault
54.08,3.4,4.41,1614,Fault
68.0,3.65,1.65,1059,Fault
26.87,2.81,3.47,1716,Fault
60.08,3.89,1.32,1761,Fault
25.74,3.34,2.5,825,Fault
55.9,1.21,4.23,975,Fault
54.13,0.98,1.19,991,Warning
59.5,0.26,1.73,1670,Warning
56.5,0.74,0.57,1677,Warning
67.75,1.62,4.27,916,Fault
44.67,3.27,4.49,819,Fault
68.07,1.1,1.23,1080,Fault
58.23,2.77,0.9,1743,Fault
67.03,1.02,4.27,1650,Fault
45.37,1.43,0.83,889,Warning
51.1,3.4,4.27,996,Fault
52.55,3.05,1.41,817,Fault
52.33,0.57,3.77,1708,Fault
72.16,1.35,1.26,1176,Fault
66.43,2.59,1.27,1260,Fault
33.73,0.74,2.41,824,Warning
73.02,2.42,1.04,1628,Fault
42.58,2.64,2.67,1037,Fault
68.92,3.45,0.57,1257,Fault
73.18,3.26,0.99,969,Fault
75.04,1.37,4.14,1019,Fault
55.48,2.25,4.25,1229,Fault
78.41,2.68,4.23,1758,Fault
74.04,3.18,0.81,1182,Fault
64.79,1.3,0.58,1141,Fault
25.76,2.58,4.2,1445,Fault
28.5,1.46,1.05,1132,Warning
54.27,3.58,2.64,1289,Fault
76.6,2.91,1.5,892,Fault
59.36,2.95,0.65,1280,Fault
45.98,2.7,3.35,995,Fault
72.89,1.26,0.71,1712,Fault
71.88,1.12,0.79,1561,Fault
28.74,0.22,4.21,1076,Fault
46.72,1.13,3.57,1087,Fault
64.9,2.51,2.23,1666,Fault
27.75,0.99,3.08,1006,Fault
55.35,2.37,2.34,1706,Warning
27.81,0.69,0.85,1505,Healthy
34.76,2.76,3.66,811,Fault
72.78,3.53,0.63,824,Fault
58.62,1.75,1.17,1598,Warning
25.1,0.91,3.76,1009,Fault
52.46,2.15,1.24,811,Warning
73.41,0.37,2.16,1374,Fault
74.53,0.51,2.95,1621,Fault
58.71,3.6,0.89,1189,Fault
42.32,1.31,0.64,1587,Warning
73.65,1.26,4.19,1120,Fault
29.78,2.28,3.84,1034,Fault
29.18,2.46,1.16,1206,Warning
26.1,0.69,0.86,1003,Healthy
32.77,1.66,1.76,1072,Warning
43.65,3.58,1.67,1041,Fault
69.86,0.48,2.59,1733,Fault
66.86,0.61,4.05,1721,Fault
44.8,1.47,2.87,938,Warning
49.62,2.14,3.51,1357,Fault
28.05,2.62,3.56,1267,Fault
62.74,1.7,2.85,1067,Fault
56.09,1.36,2.43,1009,Warning
40.25,1.85,4.17,1586,Fault
61.43,0.82,1.33,1178,Fault
75.91,2.62,1.87,1714,Fault
64.51,1.76,2.51,893,Fault
44.89,1.23,1.43,1399,Warning
52.72,0.96,4.32,1027,Fault
75.46,1.44,3.06,1620,Fault
46.06,1.11,3.35,1366,Fault
34.6,2.34,3.58,1070,Fault
29.1,0.49,3.94,1705,Fault
73.66,0.89,0.75,1608,Fault
59.81,2.33,0.89,1326,Warning
38.13,1.82,3.79,1745,Fault
75.66,2.66,2.16,966,Fault
26.22,3.91,3.54,1026,Fault
29.9,3.36,3.31,1544,Fault
59.47,0.82,0.65,955,Warning
53.95,2.35,3.82,1367,Fault
70.19,2.71,2.57,1168,Fault
29.41,2.58,2.17,1623,Fault
26.63,3.17,2.28,1784,Fault
77.83,2.0,2.93,977,Fault
63.0,3.03,2.24,1051,Fault
48.18,2.36,1.02,1445,Warning
25.55,2.77,3.2,1787,Fault
75.18,2.54,3.02,1330,Fault
37.79,0.26,2.57,945,Warning
39.76,1.29,2.07,1658,Warning
44.55,0.43,4.37,919,Fault
38.78,3.66,2.3,1053,Fault
39.49,0.57,3.4,1425,Fault
26.85,1.93,0.76,852,Warning
50.27,0.88,3.69,821,Fault
79.63,2.11,1.05,836,Fault
46.67,1.87,1.9,887,Warning
49.79,0.37,1.58,1478,Warning
37.43,1.41,3.17,1331,Fault
51.97,1.26,2.84,1528,Warning
53.79,1.87,3.45,1115,Fault
48.06,2.06,2.18,1606,Warning
53.93,0.54,4.1,1479,Fault
63.49,2.24,1.45,1608,Fault
33.17,0.72,4.15,1162,Fault
46.28,3.46,4.36,1307,Fault
68.44,0.47,3.6,1042,Fault
63.49,3.88,3.43,1501,Fault
27.44,1.36,3.57,1308,Fault
78.46,3.34,3.05,1583,Fault
58.23,2.74,1.78,1455,Fault
37.18,2.28,2.95,1209,Warning
58.48,2.57,1.03,1746,Fault
38.33,2.77,0.78,804,Fault
30.69,1.36,3.52,1744,Fault
44.99,3.84,0.61,1440,Fault
68.19,0.44,3.47,1651,Fault
57.75,0.93,1.79,1189,Warning
65.61,2.21,1.93,1027,Fault
53.83,2.34,1.46,1316,Warning
26.98,3.25,1.73,1252,Fault
62.36,3.47,1.24,1796,Fault
79.88,0.78,0.69,1213,Fault
61.09,1.55,2.5,1712,Fault
62.11,2.18,3.12,986,Fault
37.32,3.71,2.17,1130,Fault
59.15,3.39,3.81,1121,Fault
74.8,2.24,1.58,1012,Fault
69.59,0.99,3.32,1486,Fault
25.87,1.91,4.22,1051,Fault
37.89,3.33,1.28,1506,Fault
69.9,1.92,0.74,1693,Fault
79.66,1.99,1.2,806,Fault
52.77,0.19,3.11,1470,Fault
69.27,3.85,3.79,1156,Fault
67.17,3.02,4.29,1205,Fault
26.98,2.12,2.98,1479,Warning
41.18,2.94,0.57,1772,Fault
46.7,3.78,3.6,988,Fault
29.87,2.45,2.97,1580,Warning
64.8,0.23,0.63,1248,Fault
58.24,2.97,3.25,1680,Fault
68.76,1.56,0.89,1086,Fault
79.02,1.96,4.17,1344,Fault
44.12,3.88,3.45,916,Fault
51.9,0.93,2.2,981,Warning
76.19,1.27,4.18,1300,Fault
57.94,3.2,3.42,1460,Fault
55.08,3.31,4.4,899,Fault
26.94,3.33,3.1,1395,Fault
42.2,3.41,1.35,1309,Fault
47.73,1.07,2.5,1556,Warning
64.98,1.57,1.22,1608,Fault
54.51,2.34,1.95,1314,Warning
41.97,1.29,3.86,827,Fault
73.76,3.79,1.53,1254,Fault
34.48,2.65,1.4,932,Fault
44.91,1.35,4.48,1022,Fault
27.32,3.68,3.2,1710,Fault
48.32,2.86,0.79,1092,Fault
61.8,3.72,3.18,1610,Fault
57.06,2.71,1.72,1161,Fault
60.19,0.55,0.82,1211,Fault
45.09,3.33,2.52,1039,Fault
39.61,2.1,0.88,1549,Warning
67.15,0.76,1.04,1472,Fault
74.92,2.14,2.86,1091,Fault
46.89,0.58,4.22,1319,Fault
47.71,2.28,2.94,1116,Warning
39.48,3.53,3.84,1775,Fault
41.38,2.59,2.89,1742,Fault
53.21,2.96,0.79,1201,Fault
64.73,2.69,3.62,1645,Fault
67.35,3.4,3.28,1142,Fault
26.96,1.92,2.25,969,Warning
74.27,1.08,0.91,1072,Fault
46.73,0.55,3.3,1141,Fault
66.78,2.73,4.35,1646,Fault
78.0,0.39,2.94,910,Fault
67.4,3.98,0.81,945,Fault
59.85,2.88,0.83,1503,Fault
48.25,3.01,1.46,1609,Fault
46.4,3.66,2.92,1530,Fault
61.81,1.52,1.68,1744,Fault
40.13,1.42,4.03,1787,Fault
58.13,2.87,0.94,1730,Fault
62.06,0.86,4.26,1303,Fault
75.73,2.2,3.27,1170,Fault
29.11,1.79,2.12,1566,Warning
27.35,0.4,2.8,853,Warning
53.44,3.47,4.37,1461,Fault
41.59,2.62,1.45,1733,Fault
48.41,0.2,2.06,892,Warning
73.92,0.31,3.0,1661,Fault
46.63,1.94,4.12,1069,Fault
41.12,0.59,1.0,1425,Healthy
29.47,2.28,1.92,1331,Warning
56.18,3.2,2.03,1662,Fault
75.07,1.34,4.42,816,Fault
78.3,2.86,1.78,1201,Fault
26.88,1.0,1.95,1109,Warning
30.74,1.73,4.08,1150,Fault
70.09,0.84,1.84,1384,Fault
51.16,1.24,3.93,1629,Fault
37.62,3.28,0.89,1758,Fault
46.77,3.74,4.41,1760,Fault
58.21,3.39,1.27,1312,Fault
56.2,2.62,3.13,1348,Fault
63.48,0.58,4.47,1242,Fault
54.68,3.46,4.21,1211,Fault
69.57,0.14,1.07,1291,Fault
48.02,0.27,3.64,1441,Fault
45.18,1.2,2.68,1682,Warning
49.25,2.61,1.7,944,Fault
78.49,2.39,3.22,1651,Fault
48.82,1.89,2.62,1597,Warning
56.43,3.82,3.82,1172,Fault
63.57,3.72,4.47,1044,Fault
78.74,3.22,1.61,1613,Fault
68.87,3.68,2.12,1779,Fault
56.27,0.63,1.95,1776,Warning
51.25,3.53,3.42,1455,Fault
32.72,3.75,3.66,896,Fault
34.58,3.36,4.4,908,Fault
46.0,3.66,4.43,947,Fault
72.45,0.17,0.93,1530,Fault
35.2,3.73,3.25,1143,Fault
72.45,3.22,4.03,894,Fault
33.63,0.82,2.12,846,Warning
70.93,2.99,2.93,1415,Fault
41.66,2.53,2.63,943,Fault
39.67,3.32,4.24,1685,Fault
30.67,3.06,1.95,829,Fault
67.09,1.37,1.19,1269,Fault
35.66,2.83,4.19,1703,Fault
49.27,2.42,2.13,1056,Warning
28.81,2.97,4.12,941,Fault
37.55,1.33,1.83,1316,Warning
69.28,1.02,3.21,1038,Fault
78.2,2.76,1.84,1319,Fault
66.08,1.42,0.86,1678,Fault
74.6,2.38,3.08,1078,Fault
60.06,2.32,0.53,1581,Fault
66.53,3.52,1.54,806,Fault
66.95,2.66,4.06,946,Fault
55.27,0.33,2.21,1314,Warning
69.51,3.39,1.8,916,Fault
25.68,3.39,1.93,1657,Fault
49.63,1.65,2.69,1216,Warning
53.52,1.04,4.48,1246,Fault
25.46,2.82,3.29,1538,Fault
33.58,1.74,4.23,1056,Fault
76.44,2.7,1.16,1564,Fault
26.47,3.03,4.39,841,Fault
61.4,3.22,1.85,1704,Fault
59.02,3.89,2.28,1521,Fault
62.46,0.92,1.24,1377,Fault
79.39,0.24,1.12,833,Fault
69.76,0.77,3.67,1113,Fault
27.96,3.82,4.23,1330,Fault
73.4,0.19,3.28,1733,Fault
30.09,2.09,2.54,1517,Warning
55.42,2.62,2.65,1620,Fault
37.94,2.5,2.33,1200,Fault
33.63,2.64,1.71,1089,Fault
40.13,0.98,0.82,914,Healthy
79.18,2.9,0.99,1332,Fault
45.34,3.34,3.21,1208,Fault
76.03,1.88,3.19,962,Fault
62.12,3.27,3.61,1480,Fault
45.98,0.36,0.89,1108,Warning
77.95,2.77,0.69,998,Fault
36.86,1.6,1.04,1021,Warning
26.75,3.61,1.49,1666,Fault
69.83,2.94,1.7,1587,Fault
78.49,3.18,2.48,836,Fault
70.83,3.38,2.27,1544,Fault
44.6,3.02,1.87,1618,Fault
51.02,3.13,2.01,1754,Fault
78.95,2.72,3.55,1197,Fault
58.68,2.22,1.09,803,Warning
61.05,1.8,0.5,994,Fault
35.02,2.69,0.8,1116,Fault
67.47,2.91,1.2,1572,Fault
29.39,3.85,3.67,1178,Fault
28.25,1.69,3.08,1646,Fault
62.65,2.52,4.19,919,Fault
29.29,2.5,3.44,894,Fault
29.89,1.38,4.07,864,Fault
58.3,3.05,4.36,1554,Fault
39.42,3.11,3.01,1051,Fault
60.44,3.31,2.78,950,Fault
54.45,3.34,3.05,1285,Fault
76.47,2.24,1.99,1094,Fault
62.92,2.69,4.26,1090,Fault
32.74,3.22,2.01,1546,Fault
52.52,1.72,1.09,816,Warning
36.33,0.73,1.76,945,Healthy
79.54,1.52,2.77,1142,Fault
79.27,3.44,2.54,1686,Fault
26.57,3.25,1.18,1231,Fault
60.83,2.91,2.32,1542,Fault
47.37,2.6,1.73,881,Fault
70.17,2.26,1.31,1473,Fault
34.1,3.41,3.21,1273,Fault
42.33,1.18,3.08,1481,Fault
37.64,1.02,1.71,867,Warning
76.19,0.37,4.23,841,Fault
55.52,1.81,0.53,966,Warning
35.58,1.88,2.51,865,Warning
58.1,2.63,2.46,1728,Fault
55.89,1.24,1.71,984,Warning
40.57,3.25,2.62,917,Fault
39.57,0.72,3.48,991,Fault
31.22,3.0,3.46,1058,Fault
79.4,1.4,2.05,1295,Fault
33.16,2.53,3.89,1718,Fault
62.2,0.48,3.3,1266,Fault
32.89,2.89,2.89,1640,Fault
33.43,3.21,1.85,1076,Fault
44.47,2.45,1.97,982,Warning
43.93,2.1,3.44,1057,Fault
57.42,3.13,3.33,829,Fault
31.22,2.54,4.05,974,Fault
55.96,2.38,0.95,1007,Warning
27.26,1.06,1.71,1119,Warning
57.77,1.79,2.38,940,Warning
43.48,3.33,3.02,816,Fault
45.07,3.89,3.3,1487,Fault
72.28,3.94,3.39,1302,Fault
38.76,1.48,2.26,1449,Warning
43.9,1.8,1.68,1785,Warning
34.51,3.01,0.97,854,Fault
38.88,0.43,3.19,1304,Fault
57.52,1.41,3.69,1403,Fault
78.91,0.98,3.91,1103,Fault
69.6,0.43,4.23,1705,Fault
79.64,1.2,3.62,1132,Fault
61.58,2.23,2.4,1263,Fault
33.54,1.64,1.23,801,Warning
64.37,1.05,2.8,1426,Fault
29.84,1.29,2.44,932,Warning
26.18,3.1,2.17,1586,Fault
30.04,2.17,3.91,1740,Fault
58.31,1.11,3.32,1311,Fault
54.58,2.38,2.34,874,Warning
63.94,3.35,4.11,1403,Fault
41.58,1.73,3.07,1090,Fault
28.61,2.24,2.9,1429,Warning
79.43,3.08,3.59,1679,Fault
68.06,2.3,0.58,1300,Fault
52.43,1.13,3.03,1242,Fault
40.68,2.39,2.02,1632,Warning
37.37,2.52,0.88,1518,Fault
29.05,0.5,3.93,1571,Fault
75.79,2.45,3.57,1092,Fault
73.14,0.93,0.73,1333,Fault
55.03,1.7,4.45,879,Fault
61.33,0.42,0.75,1718,Fault
30.71,1.46,2.94,1023,Warning
34.25,3.48,1.37,1016,Fault
59.55,1.56,2.52,867,Warning
54.97,1.1,4.41,1675,Fault
25.89,1.11,3.4,1398,Fault
73.77,0.3,2.26,1654,Fault
64.1,3.02,2.34,1114,Fault
38.5,2.41,1.59,1198,Warning
28.43,2.14,4.34,1508,Fault
